"","date","load_type","country","price","price_difference"
"20441","2023-05-20","позапік","Україна",63.18,NA
"20442","2023-05-20","позапік","Польща",116.05,83.68
"20443","2023-05-20","позапік","Словаччина",71.72,13.52
"20444","2023-05-20","позапік","Угорщина",71.68,13.45
"20445","2023-05-20","позапік","Румунія",69.65,10.24
"20446","2023-05-21","база","Україна",69.48,NA
"20447","2023-05-21","база","Польща",66.36,-4.49
"20448","2023-05-21","база","Словаччина",30.58,-55.99
"20449","2023-05-21","база","Угорщина",30.36,-56.3
"20450","2023-05-21","база","Румунія",28.19,-59.43
"20451","2023-05-21","пік","Україна",75.43,NA
"20452","2023-05-21","пік","Польща",43.17,-42.77
"20453","2023-05-21","пік","Словаччина",9.09,-87.95
"20454","2023-05-21","пік","Угорщина",8.68,-88.49
"20455","2023-05-21","пік","Румунія",8.87,-88.24
"20456","2023-05-21","позапік","Україна",63.53,NA
"20457","2023-05-21","позапік","Польща",89.56,40.97
"20458","2023-05-21","позапік","Словаччина",52.08,-18.02
"20459","2023-05-21","позапік","Угорщина",52.04,-18.09
"20460","2023-05-21","позапік","Румунія",47.52,-25.2
"20461","2023-05-22","база","Україна",74.16,NA
"20462","2023-05-22","база","Польща",116.18,56.66
"20463","2023-05-22","база","Словаччина",98.09,32.27
"20464","2023-05-22","база","Угорщина",97.67,31.7
"20465","2023-05-22","база","Румунія",97.14,30.99
"20466","2023-05-22","пік","Україна",81.12,NA
"20467","2023-05-22","пік","Польща",114.33,40.94
"20468","2023-05-22","пік","Словаччина",91.92,13.31
"20469","2023-05-22","пік","Угорщина",91.81,13.18
"20470","2023-05-22","пік","Румунія",91.82,13.19
"20471","2023-05-22","позапік","Україна",67.19,NA
"20472","2023-05-22","позапік","Польща",118.02,75.65
"20473","2023-05-22","позапік","Словаччина",104.26,55.17
"20474","2023-05-22","позапік","Угорщина",103.53,54.09
"20475","2023-05-22","позапік","Румунія",102.46,52.49
"20476","2023-05-23","база","Україна",75.75,NA
"20477","2023-05-23","база","Польща",124.62,64.51
"20478","2023-05-23","база","Словаччина",95.21,25.69
"20479","2023-05-23","база","Угорщина",95.02,25.44
"20480","2023-05-23","база","Румунія",94.29,24.48
"20481","2023-05-23","пік","Україна",84.02,NA
"20482","2023-05-23","пік","Польща",126.02,49.99
"20483","2023-05-23","пік","Словаччина",89.26,6.24
"20484","2023-05-23","пік","Угорщина",88.63,5.49
"20485","2023-05-23","пік","Румунія",87.62,4.28
"20486","2023-05-23","позапік","Україна",67.47,NA
"20487","2023-05-23","позапік","Польща",123.21,82.61
"20488","2023-05-23","позапік","Словаччина",101.17,49.95
"20489","2023-05-23","позапік","Угорщина",101.41,50.3
"20490","2023-05-23","позапік","Румунія",100.96,49.64
"20491","2023-05-24","база","Україна",74.51,NA
"20492","2023-05-24","база","Польща",137.41,84.42
"20493","2023-05-24","база","Словаччина",102.75,37.9
"20494","2023-05-24","база","Угорщина",101.93,36.8
"20495","2023-05-24","база","Румунія",101.51,36.24
"20496","2023-05-24","пік","Україна",82.5,NA
"20497","2023-05-24","пік","Польща",142.23,72.4
"20498","2023-05-24","пік","Словаччина",97.85,18.61
"20499","2023-05-24","пік","Угорщина",97.21,17.83
"20500","2023-05-24","пік","Румунія",96.32,16.75
"20501","2023-05-24","позапік","Україна",66.53,NA
"20502","2023-05-24","позапік","Польща",132.6,99.31
"20503","2023-05-24","позапік","Словаччина",107.66,61.82
"20504","2023-05-24","позапік","Угорщина",106.64,60.29
"20505","2023-05-24","позапік","Румунія",106.69,60.36
"20506","2023-05-25","база","Україна",73.94,NA
"20507","2023-05-25","база","Польща",129.11,74.61
"20508","2023-05-25","база","Словаччина",87.6,18.47
"20509","2023-05-25","база","Угорщина",86.87,17.49
"20510","2023-05-25","база","Румунія",86.76,17.34
"20511","2023-05-25","пік","Україна",80.27,NA
"20512","2023-05-25","пік","Польща",133.15,65.88
"20513","2023-05-25","пік","Словаччина",68.81,-14.28
"20514","2023-05-25","пік","Угорщина",68.33,-14.87
"20515","2023-05-25","пік","Румунія",68.06,-15.21
"20516","2023-05-25","позапік","Україна",67.61,NA
"20517","2023-05-25","позапік","Польща",125.07,84.99
"20518","2023-05-25","позапік","Словаччина",106.39,57.36
"20519","2023-05-25","позапік","Угорщина",105.41,55.91
"20520","2023-05-25","позапік","Румунія",105.46,55.98
"20521","2023-05-26","база","Україна",75.96,NA
"20522","2023-05-26","база","Польща",109.1,43.63
"20523","2023-05-26","база","Словаччина",73.45,-3.3
"20524","2023-05-26","база","Угорщина",73.07,-3.8
"20525","2023-05-26","база","Румунія",72.89,-4.04
"20526","2023-05-26","пік","Україна",84.24,NA
"20527","2023-05-26","пік","Польща",103.58,22.96
"20528","2023-05-26","пік","Словаччина",54.15,-35.72
"20529","2023-05-26","пік","Угорщина",53.57,-36.41
"20530","2023-05-26","пік","Румунія",53.44,-36.56
"20531","2023-05-26","позапік","Україна",67.68,NA
"20532","2023-05-26","позапік","Польща",114.62,69.36
"20533","2023-05-26","позапік","Словаччина",92.75,37.04
"20534","2023-05-26","позапік","Угорщина",92.57,36.78
"20535","2023-05-26","позапік","Румунія",92.35,36.45
"20536","2023-05-27","база","Україна",74.8,NA
"20537","2023-05-27","база","Польща",95.01,27.02
"20538","2023-05-27","база","Словаччина",63.2,-15.51
"20539","2023-05-27","база","Угорщина",64.25,-14.1
"20540","2023-05-27","база","Румунія",63.72,-14.81
"20541","2023-05-27","пік","Україна",81.7,NA
"20542","2023-05-27","пік","Польща",81.63,-0.09
"20543","2023-05-27","пік","Словаччина",32.23,-60.55
"20544","2023-05-27","пік","Угорщина",32.5,-60.22
"20545","2023-05-27","пік","Румунія",32.44,-60.29
"20546","2023-05-27","позапік","Україна",67.9,NA
"20547","2023-05-27","позапік","Польща",108.38,59.62
"20548","2023-05-27","позапік","Словаччина",94.17,38.69
"20549","2023-05-27","позапік","Угорщина",96.01,41.4
"20550","2023-05-27","позапік","Румунія",94.99,39.9
"20551","2023-05-28","база","Україна",71.34,NA
"20552","2023-05-28","база","Польща",61.68,-13.54
"20553","2023-05-28","база","Словаччина",43.33,-39.26
"20554","2023-05-28","база","Угорщина",42.17,-40.89
"20555","2023-05-28","база","Румунія",40.04,-43.87
"20556","2023-05-28","пік","Україна",78.46,NA
"20557","2023-05-28","пік","Польща",40.84,-47.95
"20558","2023-05-28","пік","Словаччина",7.75,-90.12
"20559","2023-05-28","пік","Угорщина",5.54,-92.94
"20560","2023-05-28","пік","Румунія",4.06,-94.83
"20561","2023-05-28","позапік","Україна",64.21,NA
"20562","2023-05-28","позапік","Польща",82.51,28.5
"20563","2023-05-28","позапік","Словаччина",78.91,22.89
"20564","2023-05-28","позапік","Угорщина",78.8,22.72
"20565","2023-05-28","позапік","Румунія",76.03,18.41
"20566","2023-05-29","база","Україна",73.91,NA
"20567","2023-05-29","база","Польща",112.37,52.04
"20568","2023-05-29","база","Словаччина",47.4,-35.87
"20569","2023-05-29","база","Угорщина",49.47,-33.07
"20570","2023-05-29","база","Румунія",54.82,-25.83
"20571","2023-05-29","пік","Україна",79.88,NA
"20572","2023-05-29","пік","Польща",113.32,41.86
"20573","2023-05-29","пік","Словаччина",21.18,-73.49
"20574","2023-05-29","пік","Угорщина",23.06,-71.13
"20575","2023-05-29","пік","Румунія",35.22,-55.91
"20576","2023-05-29","позапік","Україна",67.93,NA
"20577","2023-05-29","позапік","Польща",111.42,64.02
"20578","2023-05-29","позапік","Словаччина",73.62,8.38
"20579","2023-05-29","позапік","Угорщина",75.89,11.72
"20580","2023-05-29","позапік","Румунія",74.42,9.55
"20581","2023-05-30","база","Україна",75.55,NA
"20582","2023-05-30","база","Польща",106.64,41.15
"20583","2023-05-30","база","Словаччина",90.17,19.35
"20584","2023-05-30","база","Угорщина",91.77,21.47
"20585","2023-05-30","база","Румунія",92.35,22.24
"20586","2023-05-30","пік","Україна",83.29,NA
"20587","2023-05-30","пік","Польща",109.08,30.96
"20588","2023-05-30","пік","Словаччина",85.9,3.13
"20589","2023-05-30","пік","Угорщина",88.61,6.39
"20590","2023-05-30","пік","Румунія",89.81,7.83
"20591","2023-05-30","позапік","Україна",67.82,NA
"20592","2023-05-30","позапік","Польща",104.2,53.64
"20593","2023-05-30","позапік","Словаччина",94.45,39.27
"20594","2023-05-30","позапік","Угорщина",94.93,39.97
"20595","2023-05-30","позапік","Румунія",94.9,39.93
"20596","2023-05-31","база","Україна",75.36,NA
"20597","2023-05-31","база","Польща",114.46,51.88
"20598","2023-05-31","база","Словаччина",86.29,14.5
"20599","2023-05-31","база","Угорщина",88.92,17.99
"20600","2023-05-31","база","Румунія",89.58,18.87
"20601","2023-05-31","пік","Україна",82.72,NA
"20602","2023-05-31","пік","Польща",110.12,33.12
"20603","2023-05-31","пік","Словаччина",76.09,-8.01
"20604","2023-05-31","пік","Угорщина",76.25,-7.82
"20605","2023-05-31","пік","Румунія",76.51,-7.51
"20606","2023-05-31","позапік","Україна",68,NA
"20607","2023-05-31","позапік","Польща",118.79,74.69
"20608","2023-05-31","позапік","Словаччина",96.48,41.88
"20609","2023-05-31","позапік","Угорщина",101.6,49.41
"20610","2023-05-31","позапік","Румунія",102.66,50.97
"20611","2023-06-01","база","Україна",74.71,NA
"20612","2023-06-01","база","Польща",92.72,24.11
"20613","2023-06-01","база","Словаччина",76.32,2.15
"20614","2023-06-01","база","Угорщина",76.19,1.98
"20615","2023-06-01","база","Румунія",76.43,2.3
"20616","2023-06-01","пік","Україна",81.58,NA
"20617","2023-06-01","пік","Польща",84.26,3.29
"20618","2023-06-01","пік","Словаччина",64.67,-20.73
"20619","2023-06-01","пік","Угорщина",64.36,-21.11
"20620","2023-06-01","пік","Румунія",64.79,-20.58
"20621","2023-06-01","позапік","Україна",67.85,NA
"20622","2023-06-01","позапік","Польща",101.17,49.11
"20623","2023-06-01","позапік","Словаччина",87.96,29.64
"20624","2023-06-01","позапік","Угорщина",88.02,29.73
"20625","2023-06-01","позапік","Румунія",88.06,29.79
"20626","2023-06-02","база","Україна",73.22,NA
"20627","2023-06-02","база","Польща",85.85,17.25
"20628","2023-06-02","база","Словаччина",80.07,9.36
"20629","2023-06-02","база","Угорщина",79.92,9.15
"20630","2023-06-02","база","Румунія",79.69,8.84
"20631","2023-06-02","пік","Україна",78.18,NA
