date,load_type,country,price,price_difference
2021-12-21,позапік,Угорщина,325.74,389.39
2021-12-21,позапік,Румунія,306.01,359.75
2021-12-22,база,Україна,93.54,NA
2021-12-22,база,Польща,343.9,267.65
2021-12-22,база,Словаччина,412.15,340.61
2021-12-22,база,Угорщина,420.14,349.16
2021-12-22,база,Румунія,428.24,357.81
2021-12-22,пік,Україна,119.43,NA
2021-12-22,пік,Польща,471.35,294.67
2021-12-22,пік,Словаччина,474.81,297.56
2021-12-22,пік,Угорщина,475.5,298.14
2021-12-22,пік,Румунія,488.71,309.2
2021-12-22,позапік,Україна,67.65,NA
2021-12-22,позапік,Польща,216.45,219.96
2021-12-22,позапік,Словаччина,349.49,416.61
2021-12-22,позапік,Угорщина,364.78,439.22
2021-12-22,позапік,Румунія,367.77,443.64
2021-12-23,база,Україна,94.46,NA
2021-12-23,база,Польща,218.13,130.92
2021-12-23,база,Словаччина,294.9,212.2
2021-12-23,база,Угорщина,342.36,262.44
2021-12-23,база,Румунія,350.55,271.11
2021-12-23,пік,Україна,120.43,NA
2021-12-23,пік,Польща,258.62,114.75
2021-12-23,пік,Словаччина,343.07,184.87
2021-12-23,пік,Угорщина,400.5,232.56
2021-12-23,пік,Румунія,416.88,246.16
2021-12-23,позапік,Україна,68.49,NA
2021-12-23,позапік,Польща,177.65,159.38
2021-12-23,позапік,Словаччина,246.72,260.23
2021-12-23,позапік,Угорщина,284.21,314.97
2021-12-23,позапік,Румунія,284.21,314.97
2021-12-24,база,Україна,93.59,NA
2021-12-24,база,Польща,125.36,33.95
2021-12-24,база,Словаччина,184.99,97.66
2021-12-24,база,Угорщина,208.66,122.95
2021-12-24,база,Румунія,183.96,96.56
2021-12-24,пік,Україна,121.32,NA
2021-12-24,пік,Польща,152.15,25.41
2021-12-24,пік,Словаччина,227.34,87.39
2021-12-24,пік,Угорщина,247.09,103.67
2021-12-24,пік,Румунія,235,93.7
2021-12-24,позапік,Україна,65.85,NA
2021-12-24,позапік,Польща,98.57,49.69
2021-12-24,позапік,Словаччина,142.63,116.6
2021-12-24,позапік,Угорщина,170.24,158.53
2021-12-24,позапік,Румунія,132.91,101.84
2021-12-25,база,Україна,86.2,NA
2021-12-25,база,Польща,117.09,35.84
2021-12-25,база,Словаччина,181.49,110.55
2021-12-25,база,Угорщина,186.46,116.31
2021-12-25,база,Румунія,131.76,52.85
2021-12-25,пік,Україна,116.74,NA
2021-12-25,пік,Польща,137.46,17.75
2021-12-25,пік,Словаччина,223.41,91.37
2021-12-25,пік,Угорщина,224.61,92.4
2021-12-25,пік,Румунія,152.78,30.87
2021-12-25,позапік,Україна,55.66,NA
2021-12-25,позапік,Польща,96.73,73.79
2021-12-25,позапік,Словаччина,139.56,150.74
2021-12-25,позапік,Угорщина,148.32,166.48
2021-12-25,позапік,Румунія,110.74,98.96
2021-12-26,база,Україна,88.84,NA
2021-12-26,база,Польща,154.57,73.99
2021-12-26,база,Словаччина,160.47,80.63
2021-12-26,база,Угорщина,168.59,89.77
2021-12-26,база,Румунія,168.59,89.77
2021-12-26,пік,Україна,114.76,NA
2021-12-26,пік,Польща,195.95,70.75
2021-12-26,пік,Словаччина,195.95,70.75
2021-12-26,пік,Угорщина,200.1,74.36
2021-12-26,пік,Румунія,200.1,74.36
2021-12-26,позапік,Україна,62.92,NA
2021-12-26,позапік,Польща,113.2,79.91
2021-12-26,позапік,Словаччина,124.99,98.65
2021-12-26,позапік,Угорщина,137.09,117.88
2021-12-26,позапік,Румунія,137.09,117.88
2021-12-27,база,Україна,89.26,NA
2021-12-27,база,Польща,110.82,24.15
2021-12-27,база,Словаччина,149.65,67.66
2021-12-27,база,Угорщина,151.66,69.91
2021-12-27,база,Румунія,150.11,68.17
2021-12-27,пік,Україна,119.68,NA
2021-12-27,пік,Польща,125.04,4.48
2021-12-27,пік,Словаччина,196.59,64.26
2021-12-27,пік,Угорщина,196.59,64.26
2021-12-27,пік,Румунія,194.33,62.37
2021-12-27,позапік,Україна,58.85,NA
2021-12-27,позапік,Польща,96.61,64.16
2021-12-27,позапік,Словаччина,102.71,74.53
2021-12-27,позапік,Угорщина,106.73,81.36
2021-12-27,позапік,Румунія,105.9,79.95
2021-12-28,база,Україна,91.98,NA
2021-12-28,база,Польща,104.73,13.86
2021-12-28,база,Словаччина,140.36,52.6
2021-12-28,база,Угорщина,176.21,91.57
2021-12-28,база,Румунія,176.21,91.57
2021-12-28,пік,Україна,126.1,NA
2021-12-28,пік,Польща,114.29,-9.37
2021-12-28,пік,Словаччина,185.54,47.14
2021-12-28,пік,Угорщина,219.06,73.72
2021-12-28,пік,Румунія,219.06,73.72
2021-12-28,позапік,Україна,57.85,NA
2021-12-28,позапік,Польща,95.17,64.51
2021-12-28,позапік,Словаччина,95.17,64.51
2021-12-28,позапік,Угорщина,133.37,130.54
2021-12-28,позапік,Румунія,133.37,130.54
2021-12-29,база,Україна,96.34,NA
2021-12-29,база,Польща,143.48,48.93
2021-12-29,база,Словаччина,155.6,61.51
2021-12-29,база,Угорщина,155.6,61.51
2021-12-29,база,Румунія,156.89,62.85
2021-12-29,пік,Україна,129.57,NA
2021-12-29,пік,Польща,180.32,39.17
2021-12-29,пік,Словаччина,198,52.81
2021-12-29,пік,Угорщина,198,52.81
2021-12-29,пік,Румунія,200.57,54.8
2021-12-29,позапік,Україна,63.1,NA
2021-12-29,позапік,Польща,106.63,68.99
2021-12-29,позапік,Словаччина,113.21,79.41
2021-12-29,позапік,Угорщина,113.21,79.41
2021-12-29,позапік,Румунія,113.21,79.41
2021-12-30,база,Україна,95.38,NA
2021-12-30,база,Польща,124.43,30.46
2021-12-30,база,Словаччина,116.96,22.63
2021-12-30,база,Угорщина,128.35,34.57
2021-12-30,база,Румунія,128.35,34.57
2021-12-30,пік,Україна,129.67,NA
2021-12-30,пік,Польща,150.49,16.06
2021-12-30,пік,Словаччина,158.86,22.51
2021-12-30,пік,Угорщина,177.37,36.79
2021-12-30,пік,Румунія,177.37,36.79
2021-12-30,позапік,Україна,61.08,NA
2021-12-30,позапік,Польща,98.37,61.05
2021-12-30,позапік,Словаччина,75.07,22.9
2021-12-30,позапік,Угорщина,79.32,29.86
2021-12-30,позапік,Румунія,79.32,29.86
2021-12-31,база,Україна,93.95,NA
2021-12-31,база,Польща,83.27,-11.37
2021-12-31,база,Словаччина,84.02,-10.57
2021-12-31,база,Угорщина,99.64,6.06
2021-12-31,база,Румунія,95.11,1.23
2021-12-31,пік,Україна,128.21,NA
2021-12-31,пік,Польща,97.54,-23.92
2021-12-31,пік,Словаччина,97.54,-23.92
2021-12-31,пік,Угорщина,122.98,-4.08
2021-12-31,пік,Румунія,122.98,-4.08
2021-12-31,позапік,Україна,59.69,NA
2021-12-31,позапік,Польща,69.01,15.61
2021-12-31,позапік,Словаччина,70.49,18.09
2021-12-31,позапік,Угорщина,76.3,27.83
2021-12-31,позапік,Румунія,67.24,12.65
2022-01-01,база,Україна,84.18,NA
2022-01-01,база,Польща,83.29,-1.06
2022-01-01,база,Словаччина,82.58,-1.9
2022-01-01,база,Угорщина,83.07,-1.32
2022-01-01,база,Румунія,71.76,-14.75
2022-01-01,пік,Україна,112.31,NA
2022-01-01,пік,Польща,102.79,-8.48
2022-01-01,пік,Словаччина,102.79,-8.48
2022-01-01,пік,Угорщина,102.79,-8.48
2022-01-01,пік,Румунія,83.7,-25.47
2022-01-01,позапік,Україна,56.04,NA
2022-01-01,позапік,Польща,63.78,13.81
2022-01-01,позапік,Словаччина,62.37,11.3
2022-01-01,позапік,Угорщина,63.35,13.04
2022-01-01,позапік,Румунія,59.81,6.73
2022-01-02,база,Україна,86.6,NA
2022-01-02,база,Польща,76.5,-11.66
2022-01-02,база,Словаччина,56.71,-34.52
2022-01-02,база,Угорщина,92.04,6.28
2022-01-02,база,Румунія,87.58,1.13
2022-01-02,пік,Україна,111.46,NA
2022-01-02,пік,Польща,86.29,-22.58
2022-01-02,пік,Словаччина,70.45,-36.79
2022-01-02,пік,Угорщина,126.63,13.61
2022-01-02,пік,Румунія,126.63,13.61
2022-01-02,позапік,Україна,61.74,NA
2022-01-02,позапік,Польща,66.71,8.05
2022-01-02,позапік,Словаччина,42.96,-30.42
2022-01-02,позапік,Угорщина,57.45,-6.95
2022-01-02,позапік,Румунія,48.53,-21.4
2022-01-03,база,Україна,84.04,NA
2022-01-03,база,Польща,92.11,9.6
2022-01-03,база,Словаччина,89.24,6.19
2022-01-03,база,Угорщина,100.26,19.3
2022-01-03,база,Румунія,100.26,19.3
2022-01-03,пік,Україна,106.92,NA
2022-01-03,пік,Польща,115.8,8.31
2022-01-03,пік,Словаччина,122.74,14.8
2022-01-03,пік,Угорщина,142.7,33.46
2022-01-03,пік,Румунія,142.7,33.46
2022-01-03,позапік,Україна,61.15,NA
2022-01-03,позапік,Польща,68.42,11.89
2022-01-03,позапік,Словаччина,55.73,-8.86
2022-01-03,позапік,Угорщина,57.83,-5.43
2022-01-03,позапік,Румунія,57.83,-5.43
2022-01-04,база,Україна,88.92,NA
2022-01-04,база,Польща,146.73,65.01
2022-01-04,база,Словаччина,153.92,73.1
2022-01-04,база,Угорщина,166.22,86.93
2022-01-04,база,Румунія,154.01,73.2
2022-01-04,пік,Україна,115.92,NA
2022-01-04,пік,Польща,178.8,54.24
2022-01-04,пік,Словаччина,181.97,56.98
2022-01-04,пік,Угорщина,201.66,73.96
2022-01-04,пік,Румунія,201.66,73.96
2022-01-04,позапік,Україна,61.92,NA
2022-01-04,позапік,Польща,114.65,85.16
2022-01-04,позапік,Словаччина,125.86,103.26
2022-01-04,позапік,Угорщина,130.79,111.22
2022-01-04,позапік,Румунія,106.36,71.77
2022-01-05,база,Україна,83.06,NA
2022-01-05,база,Польща,118.57,42.75
2022-01-05,база,Словаччина,122.07,46.97
2022-01-05,база,Угорщина,132,58.92
2022-01-05,база,Румунія,127.78,53.84
2022-01-05,пік,Україна,107.67,NA
2022-01-05,пік,Польща,131.53,22.16
2022-01-05,пік,Словаччина,142.84,32.66
2022-01-05,пік,Угорщина,150.78,40.04
2022-01-05,пік,Румунія,150.78,40.04
2022-01-05,позапік,Україна,58.44,NA
2022-01-05,позапік,Польща,105.62,80.73
2022-01-05,позапік,Словаччина,101.29,73.32
2022-01-05,позапік,Угорщина,113.22,93.74
2022-01-05,позапік,Румунія,104.78,79.3
2022-01-06,база,Україна,95.78,NA
2022-01-06,база,Польща,148.11,54.64
2022-01-06,база,Словаччина,194.1,102.65
2022-01-06,база,Угорщина,199.9,108.71
2022-01-06,база,Румунія,199.9,108.71
2022-01-06,пік,Україна,126.72,NA
2022-01-06,пік,Польща,180.77,42.65
2022-01-06,пік,Словаччина,234.19,84.81
2022-01-06,пік,Угорщина,234.93,85.39
2022-01-06,пік,Румунія,234.93,85.39
2022-01-06,позапік,Україна,64.83,NA
2022-01-06,позапік,Польща,115.45,78.08
2022-01-06,позапік,Словаччина,154.01,137.56
2022-01-06,позапік,Угорщина,164.86,154.3
2022-01-06,позапік,Румунія,164.86,154.3
2022-01-07,база,Україна,85.6,NA
2022-01-07,база,Польща,130.23,52.14
2022-01-07,база,Словаччина,168.54,96.89
2022-01-07,база,Угорщина,187.36,118.88
2022-01-07,база,Румунія,187.36,118.88
2022-01-07,пік,Україна,110.18,NA
2022-01-07,пік,Польща,139.68,26.77
2022-01-07,пік,Словаччина,191.05,73.4
2022-01-07,пік,Угорщина,214.3,94.5
2022-01-07,пік,Румунія,214.3,94.5
2022-01-07,позапік,Україна,61.02,NA
2022-01-07,позапік,Польща,120.78,97.94
2022-01-07,позапік,Словаччина,146.03,139.31
2022-01-07,позапік,Угорщина,160.41,162.88
2022-01-07,позапік,Румунія,160.41,162.88
2022-01-08,база,Україна,92.32,NA
2022-01-08,база,Польща,171.22,85.46
2022-01-08,база,Словаччина,177.7,92.48
2022-01-08,база,Угорщина,181.3,96.38
2022-01-08,база,Румунія,171.33,85.58
2022-01-08,пік,Україна,120.24,NA
2022-01-08,пік,Польща,195.89,62.92
2022-01-08,пік,Словаччина,200.47,66.72
2022-01-08,пік,Угорщина,200.47,66.72
2022-01-08,пік,Румунія,200.47,66.72
2022-01-08,позапік,Україна,64.4,NA
2022-01-08,позапік,Польща,146.56,127.58
2022-01-08,позапік,Словаччина,154.94,140.59
2022-01-08,позапік,Угорщина,162.13,151.75
2022-01-08,позапік,Румунія,142.2,120.81
2022-01-09,база,Україна,90.27,NA
2022-01-09,база,Польща,134.41,48.9
2022-01-09,база,Словаччина,147.04,62.89
2022-01-09,база,Угорщина,176.34,95.35
2022-01-09,база,Румунія,176.11,95.09
2022-01-09,пік,Україна,117.02,NA
2022-01-09,пік,Польща,154.39,31.93
2022-01-09,пік,Словаччина,174.09,48.77
2022-01-09,пік,Угорщина,206.61,76.56
2022-01-09,пік,Румунія,206.61,76.56
2022-01-09,позапік,Україна,63.51,NA
2022-01-09,позапік,Польща,114.42,80.16
2022-01-09,позапік,Словаччина,119.98,88.92
2022-01-09,позапік,Угорщина,146.08,130.01
2022-01-09,позапік,Румунія,145.62,129.29
2022-01-10,база,Україна,95.7,NA
